Date,Close,High,Low,Open,Volume,Ticker
,^IBEX,^IBEX,^IBEX,^IBEX,^IBEX,
2024-08-15,10885.599609375,10889.0,10744.599609375,10786.2001953125,77126200,IBEX35
2024-08-16,10949.7001953125,10961.599609375,10891.7001953125,10904.0,68792600,IBEX35
2024-08-19,11102.5,11112.400390625,10966.900390625,10968.7998046875,76898300,IBEX35
2024-08-20,11087.7998046875,11151.900390625,11056.5,11130.5,68430200,IBEX35
2024-08-21,11114.900390625,11127.2001953125,11066.2998046875,11080.7998046875,66677800,IBEX35
2024-08-22,11156.2998046875,11207.5,11107.400390625,11110.400390625,73242500,IBEX35
2024-08-23,11278.099609375,11285.2001953125,11178.7001953125,11183.0,76125400,IBEX35
2024-08-26,11265.5,11301.900390625,11239.599609375,11261.2001953125,60317600,IBEX35
2024-08-27,11326.900390625,11328.099609375,11266.7001953125,11272.0,96013500,IBEX35
2024-08-28,11332.0,11375.5,11308.099609375,11351.2001953125,78994900,IBEX35
2024-08-29,11358.599609375,11398.7998046875,11326.400390625,11334.400390625,77347600,IBEX35
2024-08-30,11401.900390625,11441.7998046875,11371.599609375,11372.7001953125,199321600,IBEX35
2024-09-02,11395.2998046875,11422.400390625,11337.5,11395.2998046875,71114100,IBEX35
2024-09-03,11279.2001953125,11429.400390625,11257.5,11401.099609375,100572000,IBEX35
2024-09-04,11213.900390625,11238.2998046875,11138.7998046875,11149.2998046875,110558400,IBEX35
2024-09-05,11273.5,11317.2998046875,11152.2001953125,11166.7998046875,96553400,IBEX35
2024-09-06,11173.0,11329.900390625,11157.2001953125,11238.400390625,108703500,IBEX35
2024-09-09,11272.7998046875,11295.0,11214.5,11222.099609375,76641700,IBEX35
2024-09-10,11203.5,11369.0,11177.0,11264.2001953125,95938700,IBEX35
2024-09-11,11278.900390625,11334.900390625,11221.7001953125,11249.099609375,97779100,IBEX35
2024-09-12,11400.2001953125,11445.900390625,11336.900390625,11397.2998046875,101212200,IBEX35
2024-09-13,11540.2001953125,11569.099609375,11418.900390625,11429.5,109312300,IBEX35
2024-09-16,11581.0,11592.5,11510.0,11518.2001953125,81423900,IBEX35
2024-09-17,11703.400390625,11753.900390625,11620.7001953125,11621.900390625,124049000,IBEX35
2024-09-18,11684.7001953125,11720.2001953125,11664.2998046875,11699.2001953125,96277000,IBEX35
2024-09-19,11778.099609375,11808.2001953125,11710.0,11799.599609375,129909000,IBEX35
2024-09-20,11753.2998046875,11826.7001953125,11747.900390625,11751.599609375,307523300,IBEX35
2024-09-23,11797.900390625,11836.2998046875,11721.0,11761.0,97744500,IBEX35
2024-09-24,11837.0,11867.0,11759.5,11851.0,86968100,IBEX35
2024-09-25,11792.599609375,11856.900390625,11766.2998046875,11777.400390625,81758900,IBEX35
2024-09-26,11953.2001953125,11975.7998046875,11875.5,11879.0,125012600,IBEX35
2024-09-27,11967.900390625,12004.599609375,11933.0,11933.2998046875,129700800,IBEX35
2024-09-30,11877.2998046875,11971.7998046875,11876.0,11929.0,128525400,IBEX35
2024-10-01,11673.5,11897.599609375,11625.7998046875,11891.900390625,177883000,IBEX35
2024-10-02,11609.7998046875,11675.5,11570.400390625,11656.5,133885800,IBEX35
2024-10-03,11618.0,11664.2998046875,11563.7998046875,11591.7001953125,112481700,IBEX35
2024-10-04,11659.2001953125,11668.400390625,11594.400390625,11615.2001953125,131353000,IBEX35
2024-10-07,11717.5,11781.2001953125,11655.400390625,11707.599609375,111400600,IBEX35
2024-10-08,11734.7001953125,11734.7001953125,11606.0,11637.900390625,90593900,IBEX35
2024-10-09,11741.5,11745.5,11670.5,11729.7998046875,70809900,IBEX35
2024-10-10,11656.7001953125,11769.599609375,11589.0,11731.400390625,93708700,IBEX35
2024-10-11,11720.0,11729.2998046875,11636.7001953125,11647.599609375,73632500,IBEX35
2024-10-14,11850.900390625,11850.900390625,11712.099609375,11714.400390625,76108500,IBEX35
2024-10-15,11930.2001953125,11962.2001953125,11864.0,11884.400390625,113973300,IBEX35
2024-10-16,11996.7001953125,12024.099609375,11897.5,11906.5,106349700,IBEX35
2024-10-17,11904.5,12037.900390625,11904.5,11999.2998046875,95911400,IBEX35
2024-10-18,11925.2001953125,11934.900390625,11821.599609375,11871.900390625,135861200,IBEX35
2024-10-21,11841.099609375,11932.099609375,11826.599609375,11887.900390625,84296000,IBEX35
2024-10-22,11832.7001953125,11840.2001953125,11682.2998046875,11836.0,94834300,IBEX35
2024-10-23,11865.2001953125,11887.099609375,11808.099609375,11834.5,85372100,IBEX35
2024-10-24,11839.7998046875,11925.400390625,11839.2001953125,11859.7998046875,86009200,IBEX35
2024-10-25,11812.5,11870.0,11782.2001953125,11831.5,86781500,IBEX35
2024-10-28,11904.0,11918.5,11817.2001953125,11863.900390625,90061400,IBEX35
2024-10-29,11795.2998046875,11962.5,11786.5,11959.0,131024200,IBEX35
2024-10-30,11715.0,11754.5,11634.099609375,11748.5,125771600,IBEX35
2024-10-31,11672.599609375,11717.2998046875,11615.400390625,11640.2998046875,152932700,IBEX35
2024-11-01,11843.0,11851.0,11670.599609375,11671.900390625,116075800,IBEX35
2024-11-04,11805.099609375,11892.099609375,11805.099609375,11823.2001953125,118544900,IBEX35
2024-11-05,11839.2001953125,11847.400390625,11769.7001953125,11779.5,106570700,IBEX35
2024-11-06,11495.2998046875,11794.7001953125,11461.2001953125,11779.400390625,215400600,IBEX35
2024-11-07,11570.099609375,11623.0,11512.599609375,11537.2998046875,162858400,IBEX35
2024-11-08,11551.599609375,11617.5,11515.599609375,11552.2998046875,162899600,IBEX35
2024-11-11,11597.2998046875,11667.7001953125,11593.0,11644.0,98355600,IBEX35
2024-11-12,11382.599609375,11550.599609375,11378.900390625,11475.400390625,119021500,IBEX35
2024-11-13,11377.099609375,11442.400390625,11295.0,11361.2001953125,107398700,IBEX35
2024-11-14,11524.2998046875,11536.2001953125,11369.0,11403.5,103802500,IBEX35
2024-11-15,11635.900390625,11664.599609375,11472.0,11478.7998046875,125501300,IBEX35
2024-11-18,11674.7998046875,11674.7998046875,11591.7998046875,11640.7998046875,94911100,IBEX35
2024-11-19,11588.400390625,11677.0,11428.0,11672.599609375,135961100,IBEX35
2024-11-20,11589.5,11720.7001953125,11548.599609375,11643.2998046875,105324500,IBEX35
2024-11-21,11611.7001953125,11631.7001953125,11513.7998046875,11592.900390625,100849000,IBEX35
2024-11-22,11656.599609375,11674.0,11520.900390625,11633.7001953125,158602500,IBEX35
2024-11-25,11711.7998046875,11767.599609375,11679.599609375,11732.7001953125,251665000,IBEX35
2024-11-26,11617.900390625,11662.7001953125,11575.0,11619.7998046875,106149400,IBEX35
2024-11-27,11579.5,11605.0,11486.099609375,11596.0,109154800,IBEX35
2024-11-28,11610.7998046875,11656.900390625,11600.7001953125,11615.7001953125,79734400,IBEX35
2024-11-29,11641.2998046875,11657.099609375,11531.0,11563.400390625,109064800,IBEX35
2024-12-02,11735.2998046875,11785.0,11577.7998046875,11581.400390625,92358600,IBEX35
2024-12-03,11873.599609375,11889.2001953125,11742.400390625,11743.900390625,98386300,IBEX35
2024-12-04,11931.599609375,11975.900390625,11890.099609375,11890.2998046875,99568700,IBEX35
2024-12-05,12118.7001953125,12128.7998046875,11939.099609375,11939.2001953125,143783600,IBEX35
2024-12-06,12072.0,12153.599609375,12059.0,12106.400390625,83928400,IBEX35
2024-12-09,12011.5,12114.7001953125,11999.400390625,12091.400390625,88297700,IBEX35
2024-12-10,11965.5,12021.900390625,11965.5,11981.7998046875,92532900,IBEX35
2024-12-11,11789.2998046875,11950.599609375,11771.900390625,11944.900390625,106111800,IBEX35
2024-12-12,11764.7998046875,11819.2998046875,11741.7998046875,11778.099609375,122243900,IBEX35
2024-12-13,11752.099609375,11857.599609375,11744.2998046875,11768.099609375,95007200,IBEX35
2024-12-16,11778.599609375,11794.2001953125,11721.400390625,11733.7998046875,104561200,IBEX35
2024-12-17,11588.099609375,11738.5,11588.099609375,11712.599609375,138709100,IBEX35
2024-12-18,11617.900390625,11669.599609375,11558.7001953125,11599.400390625,101930600,IBEX35
2024-12-19,11439.900390625,11481.400390625,11401.7001953125,11423.0,138523000,IBEX35
2024-12-20,11467.2998046875,11489.2001953125,11310.5,11373.7001953125,246522300,IBEX35
2024-12-23,11435.7001953125,11474.900390625,11399.099609375,11462.400390625,74793600,IBEX35
2024-12-24,11473.900390625,11485.7001953125,11446.2001953125,11470.0,30482300,IBEX35
2024-12-27,11531.599609375,11531.599609375,11421.900390625,11453.0,78825300,IBEX35
2024-12-30,11536.7998046875,11600.400390625,11470.7998046875,11478.400390625,85852800,IBEX35
2024-12-31,11595.0,11613.400390625,11525.400390625,11530.0,47625000,IBEX35
2025-01-02,11676.900390625,11676.900390625,11456.2001953125,11610.900390625,105381500,IBEX35
2025-01-03,11651.599609375,11701.7998046875,11635.5,11682.900390625,71179100,IBEX35
2025-01-06,11808.2001953125,11808.2001953125,11613.7001953125,11693.0,108994000,IBEX35
2025-01-07,11811.900390625,11866.599609375,11724.599609375,11797.099609375,115308200,IBEX35
2025-01-08,11798.099609375,11871.7001953125,11709.400390625,11799.900390625,123029500,IBEX35
2025-01-09,11899.2998046875,11904.2001953125,11753.7998046875,11756.2001953125,97932900,IBEX35
2025-01-10,11720.900390625,11877.2001953125,11703.7998046875,11862.5,133296700,IBEX35
2025-01-13,11688.2001953125,11707.5,11637.0,11662.5,109070300,IBEX35
2025-01-14,11752.099609375,11797.2001953125,11721.5,11746.0,120298100,IBEX35
2025-01-15,11898.5,11923.5,11750.900390625,11788.7998046875,124473800,IBEX35
2025-01-16,11840.599609375,11973.2998046875,11801.2001953125,11971.7001953125,118292200,IBEX35
2025-01-17,11916.2998046875,11940.7998046875,11873.5,11883.099609375,120721200,IBEX35
2025-01-20,11943.599609375,11991.5,11905.2998046875,11921.099609375,135782800,IBEX35
2025-01-21,11927.400390625,11934.2998046875,11851.2998046875,11884.7001953125,98749400,IBEX35
2025-01-22,11882.7001953125,11963.7001953125,11843.599609375,11932.900390625,119097400,IBEX35
2025-01-23,11991.5,12001.2998046875,11860.599609375,11873.7998046875,121476700,IBEX35
2025-01-24,11982.599609375,12050.2998046875,11933.2998046875,12040.2001953125,105557500,IBEX35
2025-01-27,11997.099609375,12032.900390625,11882.2998046875,11887.5,105749300,IBEX35
2025-01-28,12154.2001953125,12183.0,11975.0,11983.5,102214200,IBEX35
2025-01-29,12286.5,12290.900390625,12197.2998046875,12200.2998046875,123731000,IBEX35
2025-01-30,12419.599609375,12424.400390625,12326.2001953125,12330.2001953125,122507500,IBEX35
2025-01-31,12368.900390625,12465.599609375,12357.7998046875,12450.5,107144500,IBEX35
2025-02-03,12205.7998046875,12264.7998046875,12101.2998046875,12114.2001953125,147691700,IBEX35
2025-02-04,12372.7998046875,12388.5,12173.900390625,12214.2001953125,121115200,IBEX35
2025-02-05,12536.7001953125,12536.7001953125,12420.2998046875,12422.0,189280800,IBEX35
2025-02-06,12731.0,12743.7001953125,12574.2998046875,12576.5,182977900,IBEX35
2025-02-07,12688.900390625,12775.599609375,12672.599609375,12740.900390625,129941800,IBEX35
2025-02-10,12708.7998046875,12739.2998046875,12664.599609375,12681.2001953125,104170800,IBEX35
2025-02-11,12774.7998046875,12778.2998046875,12680.900390625,12696.099609375,132441700,IBEX35
2025-02-12,12911.5,12919.900390625,12810.099609375,12816.7001953125,152197700,IBEX35
2025-02-13,12936.2998046875,12974.900390625,12882.400390625,12964.2001953125,123544900,IBEX35
2025-02-14,12956.0,12984.599609375,12878.900390625,12909.5,123289000,IBEX35
2025-02-17,13016.900390625,13033.7001953125,12942.0,12942.2001953125,98460200,IBEX35
2025-02-18,13143.900390625,13158.599609375,13014.900390625,13026.599609375,127405100,IBEX35
2025-02-19,12929.400390625,13157.2998046875,12914.2001953125,13103.7001953125,131029700,IBEX35
2025-02-20,12967.099609375,13026.2998046875,12918.5,12927.900390625,127107400,IBEX35
2025-02-21,12952.0,12987.900390625,12894.599609375,12952.099609375,125136300,IBEX35
2025-02-24,13012.900390625,13052.0,12927.2001953125,12970.599609375,120800900,IBEX35
2025-02-25,13116.7998046875,13219.400390625,12960.7998046875,12965.099609375,150760400,IBEX35
2025-02-26,13332.0,13339.7001953125,13126.900390625,13130.7998046875,125564200,IBEX35
2025-02-27,13270.599609375,13316.7001953125,13178.0,13221.400390625,159410500,IBEX35
2025-02-28,13347.2998046875,13347.2998046875,13215.7001953125,13240.2001953125,251581300,IBEX35
2025-03-03,13373.099609375,13446.400390625,13218.7001953125,13349.2998046875,153783500,IBEX35
2025-03-04,13031.7001953125,13282.0,12997.099609375,13248.2001953125,195204400,IBEX35
2025-03-05,13214.0,13348.2001953125,13206.400390625,13230.2001953125,177351300,IBEX35
2025-03-06,13234.2001953125,13319.599609375,13099.900390625,13274.0,176624900,IBEX35
2025-03-07,13257.099609375,13291.2998046875,13114.7001953125,13142.900390625,134505200,IBEX35
2025-03-10,13082.7001953125,13291.2998046875,13050.400390625,13262.400390625,164744800,IBEX35
2025-03-11,12877.2998046875,13138.0,12840.900390625,13070.099609375,173666800,IBEX35
2025-03-12,12804.0,12964.2998046875,12708.2001953125,12944.7998046875,139429700,IBEX35
2025-03-13,12821.2998046875,12894.900390625,12729.0,12743.099609375,112707500,IBEX35
2025-03-14,13005.2001953125,13007.400390625,12788.0,12809.2998046875,127740700,IBEX35
2025-03-17,13147.2001953125,13147.2001953125,12974.2001953125,13009.599609375,112264600,IBEX35
2025-03-18,13354.7001953125,13354.7001953125,13153.599609375,13178.5,159889600,IBEX35
2025-03-19,13408.099609375,13427.900390625,13248.099609375,13271.2001953125,118517400,IBEX35
2025-03-20,13306.2998046875,13464.7001953125,13232.900390625,13407.5,131939500,IBEX35
2025-03-21,13350.2001953125,13358.599609375,13213.0,13257.7998046875,327772900,IBEX35
2025-03-24,13323.2998046875,13478.7998046875,13303.2998046875,13429.599609375,105607000,IBEX35
2025-03-25,13484.2998046875,13515.099609375,13363.5,13368.7998046875,111197300,IBEX35
2025-03-26,13432.2001953125,13505.900390625,13414.2998046875,13484.900390625,109255200,IBEX35
2025-03-27,13422.599609375,13463.400390625,13270.7998046875,13328.2998046875,107010900,IBEX35
2025-03-28,13309.2998046875,13440.900390625,13258.2001953125,13363.400390625,121572800,IBEX35
2025-03-31,13135.400390625,13249.7998046875,13051.7998046875,13224.599609375,167060300,IBEX35
2025-04-01,13297.0,13330.900390625,13155.2998046875,13191.599609375,123046200,IBEX35
2025-04-02,13350.2001953125,13350.2001953125,13234.900390625,13268.2001953125,107758200,IBEX35
2025-04-03,13191.2001953125,13281.2998046875,13107.400390625,13141.2998046875,209798600,IBEX35
2025-04-04,12422.0,13091.599609375,12236.400390625,13084.0,371357800,IBEX35
2025-04-07,11785.7998046875,12322.7998046875,11583.0,12091.2998046875,423011800,IBEX35
2025-04-08,12065.599609375,12203.099609375,11699.400390625,11920.7001953125,232198800,IBEX35
2025-04-09,11797.599609375,11924.7001953125,11612.7001953125,11752.900390625,221644700,IBEX35
2025-04-10,12307.599609375,12843.099609375,12307.599609375,12785.900390625,277114600,IBEX35
2025-04-11,12286.0,12419.0,12157.400390625,12364.2001953125,135190900,IBEX35
2025-04-14,12609.7998046875,12633.7998046875,12419.5,12540.599609375,120617900,IBEX35
2025-04-15,12879.2998046875,12881.099609375,12626.599609375,12652.400390625,124665000,IBEX35
2025-04-16,12942.099609375,12942.099609375,12756.099609375,12848.5,127312200,IBEX35
2025-04-17,12918.0,12965.7001953125,12852.0,12934.0,118973300,IBEX35
2025-04-22,13010.599609375,13010.599609375,12812.0,12830.2998046875,109911000,IBEX35
2025-04-23,13208.2998046875,13215.7998046875,13099.0,13170.099609375,163116500,IBEX35
2025-04-24,13179.7001953125,13241.400390625,13110.2001953125,13168.2998046875,104438600,IBEX35
2025-04-25,13355.2998046875,13375.900390625,13254.900390625,13284.599609375,115013300,IBEX35
2025-04-28,13456.099609375,13472.0,13377.7001953125,13415.900390625,117159400,IBEX35
2025-04-29,13366.900390625,13490.7998046875,13292.0,13471.0,116559300,IBEX35
2025-04-30,13287.7998046875,13379.099609375,13074.7998046875,13368.400390625,200803500,IBEX35
2025-05-02,13446.7001953125,13446.7001953125,13316.0,13415.099609375,141233700,IBEX35
2025-05-05,13518.0,13521.099609375,13462.099609375,13473.5,85373300,IBEX35
2025-05-06,13530.2001953125,13579.599609375,13408.0,13551.2001953125,111702500,IBEX35
2025-05-07,13480.400390625,13531.900390625,13423.5,13510.5,118455100,IBEX35
2025-05-08,13488.900390625,13507.0,13428.900390625,13493.900390625,136310300,IBEX35
2025-05-09,13554.099609375,13586.0,13471.2998046875,13505.400390625,127549500,IBEX35
2025-05-12,13655.2998046875,13740.2001953125,13558.099609375,13653.599609375,144186700,IBEX35
2025-05-13,13769.099609375,13800.7001953125,13650.599609375,13664.2998046875,118479800,IBEX35
2025-05-14,13840.2001953125,13846.7001953125,13754.599609375,13777.0,158379200,IBEX35
2025-05-15,13930.2001953125,13930.2001953125,13785.7998046875,13806.900390625,111198100,IBEX35
2025-05-16,14064.5,14064.5,13953.7001953125,13981.7001953125,122336100,IBEX35
2025-05-19,14099.0,14099.5,14003.2001953125,14074.0,104238000,IBEX35
2025-05-20,14323.400390625,14348.099609375,14140.400390625,14153.099609375,140963800,IBEX35
2025-05-21,14307.599609375,14370.7998046875,14253.2998046875,14279.5,114276500,IBEX35
2025-05-22,14272.5,14272.5,14157.5,14228.400390625,106118300,IBEX35
2025-05-23,14104.099609375,14341.7998046875,13851.599609375,14288.0,173060400,IBEX35
2025-05-26,14221.599609375,14275.2998046875,14199.400390625,14259.400390625,87069700,IBEX35
2025-05-27,14239.900390625,14299.099609375,14164.400390625,14198.2998046875,115082000,IBEX35
2025-05-28,14100.599609375,14262.5,14094.7998046875,14208.0,107696100,IBEX35
2025-05-29,14116.599609375,14187.5,14088.900390625,14185.099609375,83480200,IBEX35
2025-05-30,14152.2001953125,14214.599609375,14099.900390625,14129.2001953125,449124100,IBEX35
2025-06-02,14202.7998046875,14234.400390625,14099.599609375,14105.900390625,89794000,IBEX35
2025-06-03,14128.400390625,14249.2001953125,14080.5,14239.599609375,104041400,IBEX35
2025-06-04,14101.2998046875,14185.2001953125,14036.400390625,14175.7998046875,101954800,IBEX35
2025-06-05,14203.7001953125,14204.900390625,14038.2998046875,14082.2998046875,98898900,IBEX35
2025-06-06,14247.599609375,14286.099609375,14179.099609375,14193.7001953125,78318000,IBEX35
2025-06-09,14251.2998046875,14292.2998046875,14206.2998046875,14231.2001953125,75590900,IBEX35
2025-06-10,14221.099609375,14297.0,14221.099609375,14249.0,100383800,IBEX35
2025-06-11,14134.099609375,14186.0,14078.5,14157.2998046875,98420200,IBEX35
2025-06-12,14088.900390625,14134.2998046875,13957.900390625,14062.599609375,102176200,IBEX35
2025-06-13,13910.599609375,13925.0,13829.5,13915.900390625,129988400,IBEX35
2025-06-16,14110.7998046875,14132.2998046875,13925.2001953125,13927.2998046875,140851500,IBEX35
2025-06-17,13911.7001953125,14000.400390625,13864.0,13989.0,112460800,IBEX35
2025-06-18,13923.2001953125,13968.2998046875,13846.900390625,13904.599609375,94902300,IBEX35
2025-06-19,13744.900390625,13896.599609375,13744.099609375,13862.400390625,82221100,IBEX35
2025-06-20,13850.2998046875,13925.0,13753.5,13754.400390625,286491100,IBEX35
2025-06-23,13839.400390625,13881.2001953125,13737.2001953125,13763.7001953125,101045600,IBEX35
2025-06-24,14035.099609375,14086.099609375,13963.599609375,14032.2998046875,143212900,IBEX35
